,GM02704,GM02706,GM01650,GM01653,GM02640,GM02641,WG2414,WG2415,WG3465,WG3466,GM00042,GM00031,GM01095,GM01096,GM01375,GM01376,WG1657,WG1658,WG1282,WG1283,WG2843,WG2844,GM00289,GM00290,GM01393,GM01392,GM02316,GM02317,GM02456,GM02555,GM03073,GM03075,GM02147,GM02149,GM00940,GM00941,WG2193,WG2194,WG2120,WG2121,WG1309,WG1310,WG1977,WG1978,WG1513,WG1514,WG1721,WG1722,GM00520,GM00935,GM00016,GM00022,GM00439,WG2275,WG2276,WG1984,WG1983
ILMN_1651538,8.115495345,8.018249691,7.990785768,8.103822839,8.174563834,8.036947366,8.046165508,8.051833876,8.078967992,8.024363377,8.092332433,8.150156619,8.073688041,8.212302558,8.005108211,8.199964091,7.956203556,8.159741876,7.999063261,7.927862714,7.929571163,7.952373516,8.18532918,8.261111707,7.957786719,7.979575242,8.063876392,8.062022745,7.97097901,7.984035518,7.903876234,8.095109696,8.053869454,8.091023293,8.199431389,8.029722001,7.887497268,7.918751132,7.95911135,7.894499946,8.027118371,7.74707658,7.821480558,7.968498391,7.953339812,8.239386097,7.919565182,8.199614088,8.116336803,8.113959379,8.247015735,8.311380815,8.033329695,8.03258266,8.143496954,8.006732148,8.00231134
ILMN_1651597,7.273423488,7.402306998,7.388496246,7.285321381,7.389385893,7.380752416,7.361744342,7.354900391,7.392750451,7.393521249,7.341434189,7.281359666,7.335485174,7.301681113,7.338298964,7.289403478,7.291662157,7.40643557,7.367100863,7.378116136,7.408906459,7.37196269,7.389509559,7.354520644,7.306142936,7.313690906,7.351769047,7.326090806,7.27516537,7.440978157,7.288775569,7.34712135,7.346024751,7.3865158,7.323413339,7.36146528,7.41148869,7.337475131,7.346647621,7.412546795,7.373178793,7.372407511,7.306285233,7.380792281,7.375285352,7.332883889,7.389946832,7.383533555,7.343545258,7.424928099,7.361222871,7.298536918,7.387593298,7.390708505,7.35551615,7.331623523,7.404154703
ILMN_1651604,7.601061825,7.669826416,7.513307338,7.569674899,7.550232645,7.54357213,7.593074158,7.643023704,7.619236136,7.675889025,7.579036872,7.630156394,7.61880682,7.475004965,7.519647778,7.516422545,7.582129267,7.60906064,7.470819641,7.571802131,7.517343215,7.519384506,7.590124076,7.50511758,7.572783342,7.56417818,7.599399125,7.626688485,7.618823914,7.617347589,7.61494367,7.54136267,7.590702943,7.489072407,7.528148315,7.590341359,7.576945828,7.549800837,7.549452661,7.560837432,7.56950049,7.473950327,7.542624323,7.584506654,7.547602591,7.629769269,7.560861985,7.587119814,7.594251004,7.558728803,7.633252055,7.603619724,7.642538188,7.674196185,7.613928411,7.585936219,7.572933971
ILMN_1651656,7.467559695,7.44511493,8.793198684,8.710012805,7.406614874,8.8239191,8.442358018,7.322131543,7.558146531,8.445253736,7.998099463,8.168565766,8.321648058,7.695409134,7.297774638,8.01894647,9.03941869,7.53043814,8.777715864,7.487425066,9.209596452,8.297545614,7.817327924,7.843779147,7.606200812,8.65630398,7.746911801,7.381125362,8.805328404,9.79885164,8.40629929,8.193889584,8.515902805,7.365162536,7.701037244,7.778042587,7.523270989,9.043494793,9.276039475,9.74364743,7.496459555,9.174203633,7.549470874,7.497574317,8.078305657,9.421141609,9.229254641,8.378000573,7.570366428,10.07988721,8.035724365,7.411602336,9.024500397,8.498667661,7.453091407,9.233333431,7.472949597
ILMN_1651715,7.496559872,7.460372975,7.516692941,7.548903738,7.455902847,7.515470965,7.523442326,7.497746143,7.46499224,7.597113132,7.445456883,7.53197739,7.577874976,7.496772392,7.502917285,7.532441374,7.440222811,7.456502666,7.517096182,7.470595657,7.476145429,7.445229009,7.491919976,7.50036242,7.463381137,7.561684906,7.567950963,7.531858034,7.502218913,7.471739382,7.535218104,7.439033914,7.564195484,7.506236428,7.411675817,7.538906123,7.559547863,7.546403358,7.464014701,7.480419372,7.539836966,7.477955773,7.513267529,7.549550046,7.41445793,7.475012854,7.549089833,7.540986881,7.497469445,7.476458367,7.520825979,7.459517297,7.541656019,7.455421763,7.355399915,7.349395429,7.485262996
ILMN_1651792,7.482264704,7.364262153,7.320258168,7.263921059,7.386692748,7.285022032,7.316461633,7.408108687,7.351204323,7.46204279,7.378624187,7.424798858,7.409959414,7.231392968,7.450178238,7.416252097,7.39154504,7.379756914,7.268090533,7.416439113,7.303892921,7.356113305,7.357019309,7.333199838,7.395747099,7.248714776,7.421053687,7.41178892,7.382641882,7.363437059,7.448648883,7.328067343,7.401530356,7.3214085,7.393774775,7.336061782,7.352263967,7.322216164,7.379361648,7.344395581,7.380754638,7.314329314,7.364651816,7.382659468,7.384302892,7.384508637,7.362611233,7.384010251,7.333320607,7.314260627,7.364458688,7.384305557,7.554412066,7.442981373,7.379509531,7.35144001,7.457140768
ILMN_1651800,8.744642641,8.354412353,8.051139285,8.201041664,8.438829266,8.711155516,8.2010276,8.407033636,8.335885993,8.31579122,8.194786334,8.440408644,8.318259651,8.30612795,8.623383634,8.291091063,8.136220863,8.864967285,8.410071011,8.244286628,8.265921505,8.421817625,8.571224853,8.445043417,8.641824427,8.618146452,8.521177894,8.670071184,8.162390488,8.774803338,8.307876123,8.434866218,8.319939763,8.76547336,8.500484042,8.115820858,8.441511637,8.826382298,8.754261692,8.307437545,8.214201115,8.15126227,7.946712951,8.552055299,8.45640636,8.380608568,8.328440335,8.635306344,8.533205295,8.309628241,8.441284229,8.857646319,8.525376967,7.883318645,8.592362798,8.06850712,8.153502972
ILMN_1651817,7.409169432,7.433801601,7.356345297,7.440209475,7.362889424,7.400959319,7.440189445,7.493369852,7.396105987,7.313796205,7.381020844,7.358690648,7.400613651,7.437869967,7.417471045,7.342510783,7.427752686,7.429721912,7.401597416,7.469629459,7.391294312,7.40514906,7.362660419,7.430892625,7.463702149,7.416285299,7.469043712,7.348881022,7.383379809,7.440497959,7.496643583,7.489967279,7.42518713,7.55099339,7.436025179,7.371815994,7.493440736,7.491339965,7.459589424,7.429354674,7.387809155,7.446846285,7.437787461,7.31995622,7.372647116,7.341048812,7.411985432,7.409680187,7.554901757,7.471158915,7.414190272,7.384429021,7.487230138,7.47199072,7.492831745,7.331685455,7.236763672
ILMN_1651828,9.533034679,9.622598734,10.00801578,9.921320466,9.526993931,9.748648765,9.506821394,9.751944326,9.631639227,9.547324969,9.753438394,9.664535696,10.09422268,9.671710366,9.603365633,9.578586358,9.838742989,9.479689571,9.486075251,9.728009427,9.708721938,9.576283104,9.568202048,9.684006939,9.725584576,9.724601109,9.729421589,9.485102232,9.79995248,9.740678319,9.736833418,9.448342026,9.74965841,9.675143385,9.693110113,10.01624258,9.375439653,9.329201666,9.748842727,9.663315051,9.666685137,9.587946853,9.94887498,9.610281556,9.94755068,9.8190266,9.614484879,9.763324782,9.85776089,9.971526273,9.885782287,9.803197936,9.899654458,9.736491986,9.060458189,9.553805646,9.442487925
ILMN_1651848,7.441263841,7.46272854,7.374248817,7.424514805,7.417259397,7.43777633,7.368995634,7.467770694,7.375108209,7.470575629,7.506664621,7.539519845,7.438021733,7.459507372,7.488854447,7.465339137,7.377294894,7.397926427,7.430988891,7.484471436,7.466294629,7.369492335,7.405179143,7.435474497,7.343186782,7.376529328,7.477639283,7.455747567,7.515662128,7.416841064,7.35239148,7.382808193,7.43788043,7.447448481,7.432568222,7.462303345,7.404163906,7.382769412,7.46751871,7.452318161,7.345686808,7.40813328,7.444667941,7.364175929,7.37649098,7.446612389,7.471828482,7.406136762,7.525137524,7.45773015,7.445151113,7.500008336,7.500596533,7.335677207,7.646078593,7.517523172,7.409731781
ILMN_1651850,15.22025924,15.21468665,15.43058712,15.34681407,15.25253725,15.29666376,15.29091412,15.25739347,15.45050872,15.15678973,15.31597145,15.37299654,15.30196396,15.44180563,15.65100305,15.34896782,15.33358896,15.35380439,15.29941802,15.29198509,15.34620113,15.34507628,15.52072546,15.45694121,15.40831828,15.40043767,15.33182095,15.28808881,15.03538992,15.28109738,15.20727236,15.3223353,15.2487411,15.42436237,15.54272686,15.5222056,15.1141972,15.33383681,15.42356789,15.38666051,15.49788246,15.41222288,15.31597805,15.33828166,15.40704233,15.44554586,15.4379813,15.36149077,15.26944636,15.37024748,15.32722571,15.33637552,15.29184499,15.39569008,15.38969161,15.32488861,15.4161695
ILMN_1651872,8.482299091,8.50681449,8.84552017,8.60140162,8.457974216,8.540757623,8.634904167,8.665932228,8.382719926,8.265193623,8.463356618,8.480798453,8.776034673,8.551635504,8.538224841,8.277205567,8.501574584,8.548036286,8.580710876,8.737997878,8.690554936,8.475314121,8.559939439,8.588965209,8.38755265,8.613253603,8.519677889,8.628732635,8.431373633,8.620122886,8.590545243,8.538957481,8.432580447,8.616168781,8.418196076,8.722785649,8.473495527,8.369079738,8.590592557,8.539329529,8.62207008,8.749513931,8.7203992,8.570996404,8.717619802,8.664236345,8.669448204,8.766141997,8.637657426,8.747982426,8.669179545,8.36231041,8.489079341,8.681148572,8.399823507,8.805293819,8.521038459
ILMN_1651949,8.157337053,8.203727157,7.973757545,8.011407277,8.127343074,8.088865467,8.096931163,8.148314144,7.985717014,8.078277324,8.083752058,8.044807925,8.145060202,7.972429684,8.044479603,8.001685984,8.056026741,8.027817581,8.045937314,8.183920461,8.079979534,8.025093312,8.019028176,7.995352637,8.183115046,8.124869534,8.156643473,8.177153543,8.178474253,8.161818821,8.179429918,8.147952478,8.137639494,8.147710484,8.037144291,8.044375475,8.161528985,8.188242897,8.160514624,8.096231748,8.022195311,8.096105399,7.857762329,7.983273024,8.064908072,7.986141445,8.152261616,8.107979979,8.024962618,8.013895893,7.967948242,8.012132799,7.942259764,7.949292547,7.953302783,7.907533054,7.928548527
ILMN_1652171,7.810595974,8.102398213,7.842141808,7.794224807,7.719149381,7.790927111,7.7443228,7.776735611,7.859901713,7.791804932,7.748357515,7.821849013,7.72651018,7.730831008,7.719324727,7.723031407,7.839943764,7.809109897,7.83779745,7.908824523,7.813460797,7.790052073,7.732639519,7.585239159,7.666806114,7.732388064,7.799082061,7.748209226,7.901595624,7.793767285,7.99033363,7.775001992,7.848999553,7.854158955,7.745888046,7.701435578,7.656308829,7.544795521,7.676113163,7.746477452,7.894207353,7.86324458,7.731142482,7.836031816,7.73096621,7.773539754,7.738253506,7.731055094,7.637210647,7.706785455,7.681623851,7.600046614,7.598675437,7.579498287,7.526368377,7.530042165,7.670188601
ILMN_1652237,10.67095785,10.57192159,10.50395149,10.7273215,10.71981496,11.06305145,10.93065165,11.40328935,11.09759691,10.9216389,10.61733782,10.43437423,10.22541577,10.6966192,10.59030461,10.97542343,10.16858589,11.24010168,11.04109959,10.71555069,10.57401287,10.729866,10.94511113,11.01692033,10.71261047,10.70624365,10.78547893,10.46173996,10.86717166,10.54729292,10.63232414,10.71979491,10.65396956,10.85316068,10.96159719,10.17883693,10.72464478,10.85681788,10.85007417,10.63723476,10.98146359,10.82111927,10.68047274,11.1475658,10.61259175,10.81228272,10.63671702,11.18619713,10.61086906,10.10074796,11.55120461,11.15533149,10.3614979,10.40933277,11.13165387,10.26374498,10.96428183
ILMN_1652300,7.770922509,7.694635318,7.75470566,7.689944658,7.742188787,7.718521096,7.826819307,7.729611111,7.775065088,7.794745666,7.715782986,7.630382327,7.709900949,7.654580194,7.617680524,7.700138985,7.744133381,7.738446504,7.667944477,7.771766897,7.713707917,7.654308764,7.690234594,7.790421637,7.70639974,7.73816914,7.643937921,7.789757826,7.650601376,7.584463531,7.723094052,7.788618436,7.593727934,7.719045832,7.66957933,7.709017118,7.717685226,7.712817607,7.661403409,7.724697288,7.714012984,7.649843611,7.55095901,7.70578666,7.640230495,7.755581861,7.662099157,7.786717457,7.653406684,7.635428199,7.700477362,7.706179015,7.614624575,7.788973281,7.747530773,7.871513543,7.731200012
ILMN_1652366,7.420112808,7.419281956,7.368324164,7.392570884,7.384078259,7.315795056,7.390903471,7.434885682,7.328787631,7.537019481,7.289784836,7.371354881,7.278345965,7.294810561,7.283618485,7.448376947,7.422075391,7.397618895,7.426091925,7.409144866,7.313053958,7.336705194,7.516438701,7.410446775,7.317084901,7.374144901,7.484290246,7.374059573,7.373983172,7.358989613,7.418041463,7.513443305,7.320173478,7.409322747,7.406437406,7.366834278,7.328519533,7.386151056,7.41770641,7.317190396,7.410134571,7.433919456,7.383259594,7.279376875,7.348526035,7.420929551,7.315900108,7.286471246,7.385220399,7.424957541,7.410929567,7.394212454,7.370344337,7.235218504,7.325272558,7.425092763,7.398991826
ILMN_1652369,7.923544185,8.028330861,8.608143874,7.856063479,7.807110973,7.924409984,8.015567822,8.041791113,8.007323448,8.010172845,8.077893869,8.051575238,8.404619513,8.169196775,7.93427324,7.927098832,8.00312272,7.788561277,8.038540985,8.375852526,7.956413838,8.038315765,7.968378792,8.046886306,7.834631484,8.026367008,8.00128309,7.859397558,7.86865846,8.059950343,8.383475317,7.884984018,8.080147807,8.08243848,7.934666973,9.021265895,7.667792777,7.790355738,7.736898527,8.216128271,8.080457798,8.346384098,7.826252858,7.843583342,8.5874763,7.921431662,7.951038277,7.923700138,8.07589135,8.064199304,7.990431972,7.975061057,8.148687623,8.416442214,7.868087493,8.296275826,8.289504675
ILMN_1652381,7.590888104,7.6302085,7.591201281,7.545834747,7.518432685,7.620656817,7.608732019,7.452737004,7.616681946,7.538256766,7.53464724,7.603835035,7.668199642,7.553681115,7.548974141,7.524223138,7.518512984,7.553535308,7.636159048,7.670222732,7.569621091,7.643971925,7.591642024,7.579229711,7.498939621,7.542042524,7.515310358,7.498886412,7.545771627,7.552952092,7.62539533,7.575443488,7.58816092,7.622780221,7.61787956,7.603202046,7.588868755,7.591825241,7.68658212,7.587923847,7.52735317,7.450204218,7.645861113,7.528790658,7.659136221,7.560166998,7.486352048,7.553640161,7.535242605,7.520604226,7.542651178,7.522977816,7.646372684,7.495995006,7.609532645,7.564473955,7.669201997
ILMN_1652512,10.26145457,9.8270397,11.41035899,10.35183503,10.31331653,10.20177561,10.36079239,10.45528875,10.11702401,10.29588318,11.08011615,10.42794132,11.06430109,10.64238493,10.49142799,10.62580186,10.40299153,9.960807888,10.1327265,10.60542694,10.18484483,10.18482298,10.46027823,10.84078152,10.51738707,10.52587965,10.47027151,10.51913548,10.25074257,10.50891795,10.85494608,10.30558424,10.05670939,10.71692172,10.42581535,10.87886675,10.17885304,10.09844544,9.818519609,10.43753604,10.11802074,10.29097562,9.130989055,9.903040599,10.7385562,10.18183094,10.23437797,9.916720816,10.73421858,10.11192598,10.57811937,10.40602626,10.41095105,11.02355572,10.3706759,10.4188182,10.63992425
ILMN_1652578,7.472549842,7.384130301,7.413803566,7.355019807,7.287093515,7.350180934,7.39550568,7.391570401,7.383550024,7.410203277,7.343549566,7.380351935,7.298011363,7.416825539,7.34444568,7.387937772,7.287308767,7.316446285,7.350939143,7.378832564,7.302417402,7.414314555,7.521077813,7.37295882,7.420214104,7.337872423,7.378787712,7.417504969,7.383253792,7.371381452,7.315103848,7.363545509,7.413345046,7.390579469,7.440754174,7.487304631,7.442287168,7.39642452,7.35399017,7.302649416,7.325080246,7.391232933,7.376046779,7.407669317,7.387317347,7.31230327,7.369964384,7.316530183,7.339804623,7.511061015,7.380229837,7.376062065,7.452716168,7.303407624,7.354463183,7.351486326,7.44893877
ILMN_1652580,8.451314255,9.000657097,8.607497512,8.218815528,8.264820908,8.349515698,8.47820546,8.635345387,8.767697525,8.258000172,8.273113729,8.217916933,8.379442442,8.307805141,8.245724639,8.565637164,8.65445259,8.643289413,8.737262733,8.849703078,8.50174412,8.548860062,8.542294927,8.335456257,8.028007527,8.240854891,8.219622733,8.147058718,8.235784451,8.363420969,8.640876823,8.116294561,8.333056182,8.323548221,8.218455167,8.350562063,8.162042292,8.27696293,8.248717674,8.665689426,8.820208527,8.887087014,8.2058806,8.750152507,8.222684628,8.674415651,8.415868414,8.513296347,8.16457098,7.962668603,8.262477339,8.111345981,8.293328632,8.32362363,8.229628309,8.509006356,8.235479305
ILMN_1652677,7.992741,8.099738565,8.029595459,7.71623372,7.930734973,8.012761411,8.093833328,7.957628494,8.561739179,8.129855036,8.16451814,8.168073392,8.635660274,8.210588065,8.376811487,8.049701301,8.201615979,8.314363256,8.004662141,8.083672837,8.19265761,8.335896807,8.330764097,8.638510645,8.044061614,8.142540998,7.903396126,8.098988612,7.908445775,8.062251048,8.011447469,8.163563789,8.22566197,7.981961656,8.50436646,8.259357756,8.484588503,8.9330162,8.512300693,8.526329076,8.296448508,8.4246933,8.602750503,8.375488296,7.880284344,8.397993442,8.105602889,8.21457868,8.071737179,8.087199918,8.008768855,8.284258929,8.449582145,7.965372638,8.243719142,8.028083716,8.006846186
ILMN_1652719,7.616109901,7.606873577,7.573533121,7.619596922,7.641097017,7.551777827,7.643709104,7.590613871,7.499748521,7.547726254,7.567792927,7.513078258,7.48634311,7.5562973,7.483395187,7.506577053,7.646432627,7.607998894,7.627190534,7.71621809,7.591816314,7.644154677,7.721000115,7.541119507,7.648271402,7.657451784,7.503806092,7.596751711,7.573638156,7.519032937,7.609887439,7.695886171,7.635910668,7.578036773,7.482926879,7.538714419,7.632755835,7.724213982,7.594055631,7.549530697,7.564825799,7.696509521,7.581183481,7.626501848,7.619190048,7.604988573,7.53013864,7.570257017,7.591824943,7.63779911,7.521275921,7.691990404,7.510415647,7.592641347,7.701975562,7.516810932,7.583682034
ILMN_1652749,8.831019826,9.056620935,8.820736475,8.71188231,8.83565094,8.889027487,8.876008112,8.803610487,8.75550733,8.924668786,9.103368536,8.966081954,8.929264898,9.024163911,8.87563139,8.960257957,8.686538029,8.8955169,8.888697013,9.056596766,8.952416966,8.781441302,8.920415773,8.855723955,8.819098107,8.791097189,8.720995687,9.013766612,8.619670511,8.840357725,8.869431135,8.874133206,8.68589825,8.788612732,8.846790329,9.167911069,8.938342625,8.801334689,8.816800092,8.783346726,8.913834959,8.929527508,9.335193023,8.739537713,8.920592165,8.969858281,8.725326639,8.880948725,9.096760925,8.92006354,9.572692152,9.639836716,8.654098402,9.062703325,8.727252288,9.039517175,9.068891805
ILMN_1652754,12.68976851,12.24557304,12.4428578,12.63224973,12.84998332,12.65917362,12.54166476,12.91084082,12.72205142,12.67238923,13.16226646,13.04701088,12.67622769,12.94340205,12.88952279,12.87554677,12.68073576,12.8512927,12.71491183,12.45931556,12.92037042,12.90527217,12.68830392,13.06898435,12.70292152,12.54233805,12.89237736,12.66335019,12.70385095,12.66618773,12.42029589,12.6978458,12.70262325,12.75226271,12.73440651,12.64295881,12.68627423,12.68224387,12.97885619,12.52781987,12.74329446,12.32672951,13.08521726,12.87074897,12.38705125,12.94936098,12.89926253,12.66259595,12.99798305,12.80110024,12.94088051,12.83259624,12.67343009,12.46218377,12.82414129,12.65245295,12.54285373
ILMN_1652780,7.392395793,7.374574314,7.413975853,7.311072064,7.384131776,7.382861115,7.439288491,7.423159203,7.445104695,7.389661515,7.402571755,7.419171222,7.534753401,7.536603644,7.393515526,7.484365834,7.423078057,7.401356543,7.45521899,7.372966547,7.371103256,7.44701704,7.365046306,7.473817269,7.469211542,7.378419323,7.418508821,7.369807243,7.41840188,7.345964746,7.531482371,7.394855681,7.418150643,7.311932539,7.378343123,7.431924617,7.352371614,7.407291128,7.409307756,7.428154288,7.315375433,7.39190793,7.513217545,7.337363462,7.395325862,7.35676185,7.331964792,7.296223487,7.41219916,7.397244666,7.407517594,7.319701899,7.32723091,7.40526415,7.440484625,7.589272485,7.314680424
ILMN_1652797,7.881338225,7.915383976,7.975941613,8.325259041,7.737615548,8.150252746,8.409675442,8.100546548,8.670837078,8.065595549,7.905324146,8.713276385,8.157576539,8.307708056,8.454502101,8.839711953,8.526265496,9.730005568,8.818562,8.091102061,8.796116757,8.867133198,8.999982053,8.067127489,8.344952926,8.171835919,7.668842865,8.283677106,8.146444557,8.475818388,8.141475212,8.040528984,8.001600065,7.753891408,8.662366287,8.564648342,9.544057682,9.490486162,8.564341577,8.241141893,8.114399382,8.170889443,9.555805104,8.795341924,8.124743819,9.275356728,8.346613737,8.416594736,7.967239265,8.875964937,8.463577397,9.074064754,7.924536571,8.730950753,9.348913108,8.137036742,8.41735625
ILMN_1652806,9.986109138,9.946211275,9.212901583,9.502195667,9.594084384,9.719825383,9.214221054,9.008474826,8.911988415,9.18250167,9.454141575,9.259637055,9.590532366,9.191475473,9.186282142,8.9755787,8.781629956,8.759822191,8.877100855,9.425969508,9.030644307,9.221626351,9.177906637,8.973602848,9.79060594,9.561748982,10.12927423,9.789762288,9.757313287,9.560042876,9.700197253,9.686698104,9.89758196,9.903648564,9.006382026,9.607234183,9.084463416,8.908504299,9.035618072,8.973418943,9.032290097,9.087109178,9.01974585,8.758700903,9.845132994,8.827253328,8.671494724,8.792992503,9.359890383,9.31554871,9.525256875,9.453374134,9.572662206,9.370719493,9.24152616,9.494889708,9.352127083
ILMN_1652929,8.206733907,8.070513942,7.788230095,7.858167104,7.879944296,7.918193035,7.94693753,8.013108392,7.846214888,7.830525585,7.867672871,7.948646726,7.900143421,7.946851334,7.936421408,8.004307915,7.858115264,7.85968803,7.927049692,7.926257875,7.767535329,7.845543873,7.913760489,7.889579501,7.870395273,7.86360796,8.060497249,7.855218802,7.992635924,7.903759687,7.895329978,8.058480313,7.906642556,7.906026328,7.926436958,7.85488431,7.945006687,7.856246748,7.82708035,7.798253245,7.815474975,7.802102816,7.69118769,7.863797572,7.894881224,7.840557387,7.825982797,7.91498756,7.825580598,7.971285309,8.056664487,8.019764291,7.844453749,7.735799632,7.831449101,7.925322243,7.805104552
ILMN_1652952,7.403154923,7.377782772,7.429450672,7.352608713,7.42302276,7.400372916,7.383381062,7.399182405,7.445660918,7.337826065,7.316341963,7.405240887,7.402161631,7.336526178,7.364736421,7.449934843,7.4110718,7.365148518,7.36231909,7.422269475,7.346344823,7.375542953,7.442741433,7.392843654,7.488555818,7.38288324,7.379196515,7.36685227,7.384100142,7.427401264,7.462557829,7.345935436,7.364589522,7.464827823,7.493091425,7.372492132,7.379854712,7.439059268,7.472701661,7.427914613,7.412774942,7.39755056,7.372671022,7.375352511,7.358858587,7.420002224,7.377834642,7.365351438,7.385761025,7.408305834,7.324459191,7.373693421,7.402305302,7.398737744,7.339001023,7.381338109,7.371597587
ILMN_1652992,7.46883144,7.454862489,7.453408315,7.549744626,7.482476932,7.45473222,7.430590345,7.495234006,7.576900417,7.549464666,7.488325191,7.652263257,7.487857429,7.474452328,7.492816868,7.648083444,7.566356842,7.526061236,7.546192339,7.518143453,7.576361032,7.482360712,7.475933855,7.432612557,7.399307391,7.50398975,7.426213468,7.481214381,7.477876645,7.427412185,7.402836487,7.431521067,7.515778155,7.375907965,7.565472109,7.429608383,7.545281126,7.374641119,7.513696088,7.563120836,7.464297012,7.520976212,7.635801016,7.581518759,7.518477872,7.638759929,7.467823549,7.535119619,7.475493119,7.513270087,7.405354881,7.512601547,7.377985736,7.588768299,7.391425065,7.624636103,7.568703507
ILMN_1653115,11.62122442,10.55284105,10.72357395,11.73255476,11.81755903,11.87706018,11.45216768,11.90638131,11.74171085,11.43132542,11.54357586,11.86954854,11.19221883,11.85588989,11.24758223,11.5990373,11.14848094,11.44390825,11.28597432,10.84897202,11.51077305,11.55891554,11.91788088,11.4349802,11.59839285,11.7347663,11.67343201,11.21477445,11.75223806,11.51481819,11.41157339,11.63140904,11.65090174,11.2937577,11.69738955,11.30082827,11.65298338,11.5841449,11.74461758,11.26403282,11.19196983,10.82319267,10.83189985,11.84064973,10.94802564,11.69729488,11.31992854,11.81108418,11.61470534,11.78124359,11.5321535,11.5830388,11.87090424,10.52405955,11.80932704,11.16580847,10.86250399
ILMN_1653146,7.593050469,7.554859481,7.521130085,7.517342475,7.634124652,7.527357683,7.464390141,7.476763699,7.439822781,7.478559008,7.508762187,7.584195136,7.506936583,7.45889334,7.541696826,7.614274216,7.463171422,7.519906917,7.507181146,7.538944023,7.507643485,7.489015026,7.46384203,7.500875489,7.569440478,7.572506298,7.538005105,7.582998523,7.531812237,7.538310231,7.533459604,7.523877335,7.386179625,7.661604402,7.523337925,7.671704278,7.576470529,7.599199889,7.538514451,7.488075378,7.558231265,7.489627959,8.093529297,7.545801722,7.509517271,7.507568151,7.483065638,7.493860055,7.537837134,7.523272379,7.50366181,7.488974867,7.499259758,7.497120799,7.483139503,7.452850572,7.593099801
ILMN_1653158,7.416798149,7.350215661,7.380313853,7.422593219,7.401964841,7.437037469,7.340487256,7.306518931,7.385037771,7.344753262,7.439080122,7.339107629,7.453089942,7.443133169,7.44052724,7.413273604,7.368553544,7.379749801,7.377590557,7.350695001,7.410223985,7.343075298,7.410391337,7.326511927,7.40450517,7.393899535,7.38136601,7.343650004,7.378206329,7.375892779,7.281414105,7.334291052,7.287861344,7.33877148,7.365542359,7.396785698,7.350542889,7.322849164,7.363730075,7.405955754,7.346552903,7.320595514,7.46303375,7.378962574,7.390420148,7.39964933,7.373686503,7.479064566,7.387566215,7.385468501,7.391750263,7.440343476,7.41515395,7.39970182,7.329275023,7.470215457,7.448925439
ILMN_1653163,8.044197519,7.758145021,7.679418144,7.807682107,7.94631277,7.865339194,7.908226475,8.007363574,7.854248288,7.763131164,7.984115722,7.937075576,7.820486254,7.922832036,7.758355172,7.790217649,7.721619261,7.770570414,7.801421889,7.824164968,7.836262838,7.855343114,7.913593639,7.727169264,7.896342762,7.893995556,7.998097154,7.871048913,7.769885237,7.791416421,7.7370832,7.908893135,7.717596195,7.94646222,7.870263037,7.673334871,7.959273796,8.080858445,8.020389253,7.702079842,7.827278267,7.772088309,7.728186703,7.843882604,7.780077029,7.842592709,7.860327533,7.935454447,7.855381706,7.940695278,7.909729792,7.916412641,7.794880558,7.76228781,8.063103538,7.911570355,7.842817623
ILMN_1653282,7.438075511,7.805124788,8.157536386,7.460302996,7.56698373,7.71078492,8.215970753,7.379228779,7.589374915,7.66024521,7.422635822,7.340673311,7.56181356,7.528527186,7.705999681,7.454765452,7.676026236,7.545029619,7.58454374,7.646980078,7.370954864,7.456864241,7.874510705,7.566484281,7.57177371,8.026881282,7.406154276,7.777828062,7.460186532,8.121727586,8.051148647,7.41866706,7.891298515,8.577160801,7.440117368,7.465873008,7.502795266,7.511343058,7.628703858,8.900798279,7.479241263,9.241854876,8.19946645,7.550455854,7.584836574,8.17104474,7.854160733,7.462916478,8.644348974,8.461111989,7.399663662,7.369916102,7.636302993,7.731266522,8.105902425,8.684996054,7.843678523
ILMN_1653283,9.588798976,9.647373817,9.876605604,10.06093877,10.25732009,9.909746241,10.36664252,9.775295606,10.62356443,9.952890115,10.11355772,10.90763151,9.529289725,10.29636857,10.47218478,10.41858497,10.36937535,10.19253586,10.32092564,10.00065386,10.23087584,10.02609216,10.20108421,10.24395884,10.26784036,9.913058474,10.06177931,9.92584928,9.788373396,10.01510273,9.875836528,9.945259798,10.42786837,9.716846492,10.45454089,9.735711923,10.63314214,10.68309102,10.35727381,9.803420701,10.04524243,10.05216248,10.27716296,10.6467912,10.46410737,10.50925692,10.63199393,10.45343686,9.743710526,9.677802974,10.3629745,10.26114033,9.748686683,10.1544685,10.13655037,9.748264691,9.945349262
ILMN_1653310,7.539278003,7.610718708,7.661220166,7.564731532,7.658324404,7.6176161,7.619724238,7.640692264,7.750598532,7.57195372,7.551887931,7.747771181,7.64309186,7.644979344,7.685583851,7.595476843,7.675186451,7.641524392,7.657451455,7.668534726,7.738746993,7.671705474,7.620451217,7.535052738,7.671247741,7.633156949,7.622557194,7.586625497,7.649580179,7.693775509,7.577649735,7.727800197,7.701928807,7.549869724,7.508720394,7.579577298,7.758996772,7.831997876,7.515276426,7.613590937,7.595756143,7.539406718,7.724902067,7.641867697,7.582352722,7.546944541,7.603326934,7.501941552,7.533122729,7.596777634,7.593913453,7.595074371,7.652272036,7.580241251,7.364645395,7.472258194,7.662150014
